Rok,Miesiąc,Dzień,Nr,Dia,Długość,Tonaż,Numer,Gatunek
2019,czerwiec,27,9,160,12,141.6,571827,B500SP
2019,czerwiec,27,10,160,12,151.2,571828,B500SP
2019,czerwiec,27,11,160,12,146.4,571829,B500SP
2019,czerwiec,28,12,160,12,148.8,571830,B500SP
2019,czerwiec,28,13,160,12,156,571831,B500SP
2019,czerwiec,28,14,160,12,144,571832,B500SP
2019,czerwiec,28,15,160,12,148.8,571833,B500SP
2019,czerwiec,28,16,160,12,151,571834,B500SP
2019,czerwiec,28,17,160,12,151.2,571835,B500SP
2019,czerwiec,28,18,160,12,151.2,571836,B500SP
2019,czerwiec,28,19,160,12,141.6,571837,B500SP
2019,czerwiec,28,20,160,12,147.8,571838,B500SP
2019,czerwiec,28,1,160,12,144,571839,1006
2019,czerwiec,28,2,160,12,144,571840,1006
2019,czerwiec,28,3,160,12,158.4,571841,1006
2019,czerwiec,28,4,160,12,160.8,571842,1006
2019,czerwiec,28,5,160,"10,6",127.2,571843,C4D1
2019,czerwiec,28,6,160,"10,6",152.64,571844,C4D
2019,czerwiec,28,7,160,"10,6",147.96,571845,C4D1
2019,czerwiec,28,8,160,10,146.2,571846,XE400P
2019,czerwiec,28,9,160,10,140,571847,XE400P
2019,czerwiec,28,1,160,12,144,571848,B500B
2019,czerwiec,28,2,160,12,156,571849,B500B
2019,czerwiec,28,3,160,12,148.5,571850,B500B
2019,czerwiec,28,4,160,12,148.8,571851,B500B
2019,czerwiec,28,5,160,12,144,571852,B500B
2019,czerwiec,28,6,160,12,139.2,571853,B500B
2019,czerwiec,28,7,160,12,163.2,571854,B500B
2019,czerwiec,28,8,160,12,151.2,571855,B500B
2019,czerwiec,28,9,160,12,151.2,571856,B500B
2019,czerwiec,28,10,160,12,144,571857,B500B
2019,czerwiec,29,11,160,12,151.2,571858,B500B
2019,czerwiec,29,12,160,12,148.8,571859,B500B
2019,czerwiec,29,13,160,12,146.4,571860,B500B
2019,czerwiec,29,14,160,12,153.6,571861,B500B
2019,czerwiec,29,15,160,12,144,571862,B500B
2019,czerwiec,29,16,160,12,148.8,571863,B500B
2019,czerwiec,29,17,160,12,151.2,571864,B500B
2019,czerwiec,29,18,160,12,153.3,571865,B500B
2019,czerwiec,29,19,160,12,146.4,571866,B500B
2019,czerwiec,29,20,160,12,136.8,571867,B500B
2019,czerwiec,29,1,160,12,148.7,571868,1018
2019,czerwiec,29,2,160,12,153.6,571869,1018
2019,czerwiec,29,3,160,12,144,571870,1018
2019,czerwiec,29,4,160,10,150.4,571871,S235JR
2019,czerwiec,29,5,160,12,148.8,571872,S235JR
2019,czerwiec,29,6,160,12,153.6,571873,S235JR
2019,czerwiec,29,7,160,12,146.4,571874,S235JR
2019,czerwiec,29,8,160,12,144,571875,S235JR
2019,czerwiec,29,9,160,12,148.8,571876,S235JR
2019,czerwiec,29,10,160,12,148.8,571877,S235JR
2019,czerwiec,29,11,160,12,148.8,571878,C7D
2019,czerwiec,29,12,160,12,151.2,571879,C7D
2019,czerwiec,29,13,160,12,145.2,571880,C7D
2019,czerwiec,29,1,160,12,144,571881,B500SP
2019,czerwiec,29,2,160,12,153.6,571882,B500SP
2019,czerwiec,29,3,160,12,144,571883,B500SP
2019,czerwiec,29,4,160,12,153.6,571884,B500SP
2019,czerwiec,29,5,160,12,146.4,571885,B500SP
2019,czerwiec,29,6,160,12,146.4,571886,B500SP
2019,czerwiec,30,7,160,12,144,571887,B500SP
2019,czerwiec,30,8,160,12,148.8,571888,B500SP
2019,czerwiec,30,9,160,12,151.2,571889,B500SP
2019,czerwiec,30,10,160,12,151.2,571890,B500SP
2019,czerwiec,30,11,160,12,148.8,571891,B500SP
2019,czerwiec,30,12,160,12,136.8,571892,B500SP
2019,czerwiec,30,13,160,12,144,571893,B500SP
2019,czerwiec,30,14,160,12,144,571894,B500SP
2019,czerwiec,30,15,160,12,158.4,571895,B500SP
2019,czerwiec,30,16,160,12,141.6,571896,B500SP
2019,czerwiec,30,17,160,12,141.6,571897,B500SP
2019,czerwiec,30,18,160,12,146.4,571898,B500SP
2019,czerwiec,30,19,160,12,151.2,571899,B500SP
2019,czerwiec,30,20,160,12,146.4,571900,B500SP
2019,czerwiec,30,1,160,12,146.4,571901,B500SP
2019,czerwiec,30,2,160,12,153.6,571902,B500SP
2019,czerwiec,30,3,160,12,144,571903,B500SP
2019,czerwiec,30,4,160,12,146.4,571904,B500SP
2019,czerwiec,30,5,160,12,148.8,571905,B500SP
2019,czerwiec,30,6,160,12,144,571906,B500SP
2019,czerwiec,30,7,160,12,146.4,571907,B500SP
2019,czerwiec,30,8,160,12,144,571908,B500SP
2019,czerwiec,30,9,160,12,146.4,571909,B500SP
2019,czerwiec,30,10,160,12,153.6,571910,B500SP
2019,czerwiec,30,11,160,12,151.2,571911,B500SP
2019,czerwiec,30,12,160,12,144,571912,B500SP
2019,czerwiec,30,13,160,12,144,571913,B500SP
2019,czerwiec,30,14,160,12,153.6,571914,B500SP
2019,czerwiec,30,15,160,12,146.4,571915,B500SP
2019,czerwiec,30,16,160,12,148.8,571916,B500SP
2019,lipiec,1,17,160,12,146.4,571917,B500SP
2019,lipiec,1,18,160,12,146.4,571918,B500SP
2019,lipiec,1,19,160,12,144,571919,B500SP
2019,lipiec,1,20,160,12,146.4,571920,B500SP
2019,lipiec,1,21,160,12,153.6,571921,B500SP
2019,lipiec,1,22,160,12,139.4,571922,B500SP
2019,lipiec,1,1,160,14,151.2,571923,S235JR
2019,lipiec,1,2,160,14,142.8,571924,S235JR
2019,lipiec,1,3,160,14,148.4,571925,S235JR
2019,lipiec,1,4,160,14,151.2,571926,S235JR
2019,lipiec,1,5,160,12,144,571927,C7D
2019,lipiec,1,6,160,12,148.8,571928,C7D
2019,lipiec,1,7,160,12,146.4,571929,C7D
2019,lipiec,1,8,160,12,144,571930,C7D
2019,lipiec,1,9,160,12,153.6,571931,C7D
2019,lipiec,1,10,160,12,151.2,571932,C7D
2019,lipiec,1,11,160,12,146.4,571933,C7D
2019,lipiec,1,12,160,12,146.4,571934,C7D
2019,lipiec,1,13,160,12,144,571935,C7D
2019,lipiec,1,14,160,12,151.2,571936,C7D
2019,lipiec,1,15,160,12,148.8,571937,C7D
2019,lipiec,1,16,160,12,141.6,571938,C7D
2019,lipiec,1,17,160,12,151.2,571939,C7D
2019,lipiec,1,18,160,12,146.4,571940,C7D
2019,lipiec,1,19,160,12,148.8,571941,C7D
2019,lipiec,1,20,160,12,149.1,571942,C7D
2019,lipiec,1,1,160,12,141.6,571943,B500SP
2019,lipiec,1,2,160,12,146.4,571944,B500SP
2019,lipiec,1,3,160,12,144,571945,B500SP
2019,lipiec,2,4,160,12,146.4,571946,B500SP
2019,lipiec,2,5,160,12,146.4,571947,B500SP
2019,lipiec,2,6,160,12,146.4,571948,B500SP
2019,lipiec,2,7,160,12,148.8,571949,B500SP
2019,lipiec,2,8,160,12,146.4,571950,B500SP
2019,lipiec,2,9,160,12,153.6,571951,B500SP
2019,lipiec,2,10,160,12,151.2,571952,B500SP
2019,lipiec,2,11,160,12,153.6,571953,B500SP
2019,lipiec,2,12,160,12,146.4,571954,B500SP
2019,lipiec,2,13,160,12,146.4,571955,B500SP
2019,lipiec,2,14,160,12,153.6,571956,B500SP
2019,lipiec,2,15,160,12,148.8,571957,B500SP
2019,lipiec,2,16,160,12,146.4,571958,B500SP
2019,lipiec,2,17,160,12,156,571959,B500SP
2019,lipiec,2,18,160,12,146.4,571960,B500SP
2019,lipiec,2,19,160,12,151.2,571961,B500SP
2019,lipiec,2,20,160,12,146.7,571962,B500SP
2019,lipiec,2,1,160,13,156,571963,25G2Ti
2019,lipiec,2,2,160,13,153.4,571964,25G2Ti
2019,lipiec,2,3,160,13,143,571965,25G2Ti
2019,lipiec,2,4,160,13,156,571966,25G2Ti
2019,lipiec,2,5,160,13,148.2,571967,25G2Ti
2019,lipiec,2,6,160,13,148.2,571968,25G2Ti
2019,lipiec,2,7,160,13,152.2,571969,25G2Ti
2019,lipiec,2,8,160,10,142.8,571970,23MnB4
2019,lipiec,2,9,160,10,150,571971,23MnB4
2019,lipiec,2,10,160,10,148,571972,23MnB4
2019,lipiec,2,11,160,10,150,571973,23MnB4
2019,lipiec,2,12,160,12,151.2,571974,19MnB4
2019,lipiec,2,13,160,12,148.8,571975,19MnB4
2019,lipiec,3,1,160,12,151.2,571976,B500SP
2019,lipiec,3,14,160,10,150,571977,19MnB4
2019,lipiec,3,2,160,12,153.6,571978,B500SP
2019,lipiec,3,3,160,12,143.8,571979,B500SP
2019,lipiec,3,1,160,13,156,571980,31Mn4
2019,lipiec,3,2,160,13,156,571981,31Mn4
2019,lipiec,3,3,160,13,140.4,571982,31Mn4
2019,lipiec,3,4,160,13,150.8,571983,31Mn4
2019,lipiec,3,5,160,13,148.2,571984,31Mn4
2019,lipiec,3,6,160,13,156,571985,31Mn4
2019,lipiec,3,7,160,13,149.6,571986,31Mn4
2019,lipiec,3,8,160,12,153.6,571987,30MnB4
2019,lipiec,3,9,160,12,156,571988,30MnB4
2019,lipiec,3,10,160,12,151.2,571989,30MnB4
2019,lipiec,3,11,160,12,151.2,571990,30MnB4
2019,lipiec,3,12,160,12,152.8,571991,30MnB4
2019,lipiec,3,13,160,12,151.2,571992,30MnB4
2019,lipiec,3,14,160,12,147.2,571993,30MnB4
2019,lipiec,3,1,160,12,146.4,571994,B500SP
2019,lipiec,3,2,160,12,156,571995,B500SP
2019,lipiec,3,3,160,12,146.4,571996,B500SP
2019,lipiec,3,4,160,12,148.8,571997,B500SP
2019,lipiec,3,5,160,12,148.8,571998,B500SP
2019,lipiec,3,6,160,12,151.2,571999,B500SP
2019,lipiec,3,7,160,12,153.6,572000,B500SP
2019,lipiec,3,8,160,12,151.2,572001,B500SP
2019,lipiec,3,9,160,12,146.4,572002,B500SP
2019,lipiec,3,10,160,12,153.6,572003,B500SP
2019,lipiec,3,11,160,12,148.8,572004,B500SP
2019,lipiec,3,12,160,12,151.2,572005,B500SP
2019,lipiec,4,13,160,12,153.6,572006,B500SP
2019,lipiec,4,14,160,12,148.8,572007,B500SP
2019,lipiec,4,15,160,12,151.2,572008,B500SP
2019,lipiec,4,16,160,12,151.2,572009,B500SP
2019,lipiec,4,17,160,12,151.2,572010,B500SP
2019,lipiec,4,18,160,12,146.4,572011,B500SP
2019,lipiec,4,19,160,12,146.4,572012,B500SP
2019,lipiec,4,20,160,12,132.4,572013,B500SP
2019,lipiec,4,1,160,12,141.6,572014,B500SP
2019,lipiec,4,2,160,12,148.8,572015,B500SP
2019,lipiec,4,3,160,12,148.8,572016,B500SP
2019,lipiec,4,4,160,12,146.4,572017,B500SP
2019,lipiec,4,5,160,12,148.8,572018,B500SP
2019,lipiec,4,6,160,12,151.2,572019,B500SP
2019,lipiec,4,7,160,12,146.4,572020,B500SP
2019,lipiec,4,8,160,12,148.8,572021,B500SP
2019,lipiec,4,9,160,12,148.8,572022,B500SP
2019,lipiec,4,10,160,12,146.4,572023,B500SP
2019,lipiec,5,11,160,12,151.2,572024,B500SP
2019,lipiec,5,12,160,12,139.2,572025,B500SP
2019,lipiec,5,13,160,12,158.4,572026,B500B
2019,lipiec,5,14,160,12,153.6,572027,B500B
2019,lipiec,5,15,160,12,146.4,572028,B500B
2019,lipiec,5,16,160,12,153.6,572029,B500B
2019,lipiec,5,17,160,12,148.8,572030,B500B
2019,lipiec,5,18,160,12,146.4,572031,B500B
2019,lipiec,5,19,160,12,153.6,572032,B500B
2019,lipiec,5,20,160,12,144.8,572033,B500B
2019,lipiec,5,1,160,12,148.8,572034,B500SP
2019,lipiec,5,2,160,12,153.6,572035,B500SP
2019,lipiec,5,3,160,12,151.2,572036,B500SP
2019,lipiec,5,4,160,12,156,572037,B500SP
2019,lipiec,5,5,160,12,146.4,572038,B500SP
2019,lipiec,5,6,160,12,146.4,572039,B500SP
2019,lipiec,5,7,160,12,158.4,572040,B500SP
2019,lipiec,5,8,160,12,153.4,572041,B500SP
2019,lipiec,5,9,160,12,146.4,572042,B500SP
2019,lipiec,5,10,160,12,146.4,572043,B500SP
2019,lipiec,5,11,160,12,148.8,572044,B500SP
2019,lipiec,5,12,160,12,153.6,572045,B500SP
2019,lipiec,5,13,160,12,146.4,572046,B500SP
2019,lipiec,5,14,160,12,153.6,572047,B500SP
2019,lipiec,5,15,160,12,148.8,572048,B500SP
2019,lipiec,5,16,160,12,153.6,572049,B500SP
2019,lipiec,5,17,160,12,151.2,572050,B500SP
2019,lipiec,5,18,160,12,153.6,572051,B500SP
2019,lipiec,5,19,160,12,153.6,572052,B500SP
2019,lipiec,5,20,160,12,153.6,572053,B500SP
2019,lipiec,6,21,160,14,142.8,572054,STRETCH500
2019,lipiec,6,22,160,14,151.2,572055,STRETCH500
2019,lipiec,6,23,160,14,148,572056,STRETCH500
2019,lipiec,6,1,160,14,154,572057,STRETCH500
2019,lipiec,6,2,160,14,145.6,572058,STRETCH500
2019,lipiec,6,3,160,14,151.2,572059,STRETCH500
2019,lipiec,6,4,160,14,151.2,572060,STRETCH500
2019,lipiec,6,5,160,14,148.4,572061,STRETCH500
2019,lipiec,6,6,160,14,151.2,572062,STRETCH500
2019,lipiec,6,7,160,14,151.2,572063,STRETCH500
2019,lipiec,6,8,160,14,151.2,572064,STRETCH500
2019,lipiec,6,9,160,14,151.2,572065,STRETCH500
2019,lipiec,6,10,160,14,148,572066,STRETCH500
2019,lipiec,6,11,160,14,145.6,572067,STRETCH500
2019,lipiec,6,12,160,14,156.8,572068,STRETCH500
2019,lipiec,6,13,160,14,148.4,572069,STRETCH500
2019,lipiec,6,14,160,14,148.4,572070,STRETCH500
2019,lipiec,6,15,160,14,145.6,572071,STRETCH500
2019,lipiec,6,16,160,14,148.4,572072,STRETCH500
2019,lipiec,6,17,160,14,145.6,572073,STRETCH500
2019,lipiec,6,18,160,14,145.6,572074,STRETCH500
2019,lipiec,6,19,160,14,148.4,572075,STRETCH500
2019,lipiec,6,20,160,14,142,572076,STRETCH500
2019,lipiec,6,1,160,12,151.2,572077,B500SP
2019,lipiec,6,2,160,12,153.6,572078,B500SP
2019,lipiec,6,3,160,12,141.6,572079,B500SP
2019,lipiec,6,4,160,12,146.4,572080,B500SP
2019,lipiec,6,5,160,12,153.6,572081,B500SP
2019,lipiec,6,6,160,12,144,572082,B500SP
2019,lipiec,6,7,160,12,148.8,572083,B500SP
2019,lipiec,7,8,160,12,151.2,572084,B500SP
2019,lipiec,7,9,160,12,153.6,572085,B500SP
2019,lipiec,7,10,160,12,146.4,572086,B500SP
2019,lipiec,7,11,160,12,144,572087,B500SP
2019,lipiec,7,12,160,12,151.2,572088,B500SP
2019,lipiec,7,13,160,12,148.8,572089,B500SP
2019,lipiec,7,14,160,12,151.2,572090,B500SP
2019,lipiec,7,15,160,12,148.8,572091,B500SP
2019,lipiec,7,16,160,12,146.4,572092,B500SP
2019,lipiec,7,17,160,12,146.4,572093,B500SP
2019,lipiec,7,18,160,12,153.6,572094,B500SP
2019,lipiec,7,19,160,12,151.2,572095,B500SP
2019,lipiec,7,20,160,12,146.4,572096,B500SP
2019,lipiec,7,21,160,12,155,572097,B500SP
2019,lipiec,7,1,160,14,147.8,572098,STRETCH500
2019,lipiec,7,2,160,14,151.2,572099,STRETCH500
2019,lipiec,7,3,160,14,148.4,572100,STRETCH500
2019,lipiec,7,4,160,14,148.4,572101,STRETCH500
2019,lipiec,7,5,160,14,151.2,572102,STRETCH500
2019,lipiec,7,6,160,14,148.4,572103,STRETCH500
2019,lipiec,7,7,160,14,151.2,572104,STRETCH500
2019,lipiec,7,8,160,14,151.2,572105,STRETCH500
2019,lipiec,7,9,160,14,148.4,572106,STRETCH500
2019,lipiec,7,10,160,14,134.4,572107,STRETCH500
2019,lipiec,7,11,160,12,168,572108,B500SP
2019,lipiec,7,12,160,12,144,572109,B500SP
2019,lipiec,7,13,160,12,153.6,572110,B500SP
2019,lipiec,7,14,160,12,148.8,572111,B500SP
2019,lipiec,7,15,160,12,151.2,572112,B500SP
2019,lipiec,7,16,160,12,146.4,572113,B500SP
2019,lipiec,7,17,160,12,146.4,572114,B500SP
2019,lipiec,8,18,160,12,153.6,572115,B500SP
2019,lipiec,8,19,160,12,144,572116,B500SP
2019,lipiec,8,20,160,12,153.6,572117,B500SP
2019,lipiec,8,21,160,12,138.8,572118,B500SP
2019,lipiec,8,1,160,14,151.2,572119,STRETCH500
2019,lipiec,8,2,160,14,151.2,572120,STRETCH500
2019,lipiec,8,3,160,14,151.2,572121,STRETCH500
2019,lipiec,8,4,160,14,151.2,572122,STRETCH500
2019,lipiec,8,5,160,14,151.2,572123,STRETCH500
2019,lipiec,8,6,160,14,145.6,572124,STRETCH500
2019,lipiec,8,7,160,14,151.2,572125,STRETCH500
2019,lipiec,8,8,160,14,154,572126,STRETCH500
2019,lipiec,8,9,160,14,140,572127,STRETCH500
2019,lipiec,8,10,160,14,151.2,572128,STRETCH500
2019,lipiec,8,11,160,14,156.8,572129,STRETCH500
2019,lipiec,8,12,160,14,148.4,572130,STRETCH500
2019,lipiec,8,13,160,14,148.4,572131,STRETCH500
2019,lipiec,8,14,160,14,151.2,572132,STRETCH500
2019,lipiec,8,15,160,14,151.2,572133,STRETCH500
2019,lipiec,8,16,160,14,145.6,572134,STRETCH500
2019,lipiec,8,17,160,14,154,572135,STRETCH500
2019,lipiec,8,18,160,14,148.4,572136,STRETCH500
2019,lipiec,8,19,160,14,151.2,572137,STRETCH500
2019,lipiec,8,20,160,14,140,572138,STRETCH500
2019,lipiec,8,1,160,12,132,572139,B500SP
2019,lipiec,8,2,160,12,148.8,572140,B500SP
2019,lipiec,8,3,160,12,144,572141,B500SP
2019,lipiec,8,4,160,12,148.8,572142,B500SP
2019,lipiec,8,5,160,12,153.6,572143,B500SP
2019,lipiec,8,6,160,12,141.6,572144,B500SP
2019,lipiec,9,7,160,12,158.4,572145,B500SP
2019,lipiec,9,8,160,12,139.2,572146,B500SP
2019,lipiec,9,9,160,12,153.6,572147,B500SP
2019,lipiec,9,10,160,12,165.6,572148,B500SP
2019,lipiec,9,11,160,14,140,572149,STRETCH500
2019,lipiec,9,12,160,14,151.2,572150,STRETCH500
2019,lipiec,9,13,160,14,145.6,572151,STRETCH500
2019,lipiec,9,14,160,14,151.2,572152,STRETCH500
2019,lipiec,9,15,160,14,151.2,572153,STRETCH500
2019,lipiec,9,16,160,14,154,572154,STRETCH500
2019,lipiec,9,17,160,14,145.6,572155,STRETCH500
2019,lipiec,9,18,160,14,148.4,572156,STRETCH500
2019,lipiec,9,19,160,14,146.7,572157,STRETCH500
2019,lipiec,9,1,160,12,146.4,572158,STRETCH500
2019,lipiec,9,2,160,12,151.2,572159,STRETCH500
2019,lipiec,9,3,160,12,158.4,572160,STRETCH500
2019,lipiec,9,4,160,12,138.4,572161,STRETCH500
2019,lipiec,9,1,160,14,154,572162,STRETCH500
2019,lipiec,9,2,160,14,148.4,572163,STRETCH500
2019,lipiec,9,3,160,14,148.4,572164,STRETCH500
2019,lipiec,9,4,160,14,146.4,572165,STRETCH500
2019,lipiec,9,5,160,14,154,572166,STRETCH500
2019,lipiec,9,6,160,14,151.2,572167,STRETCH500
2019,lipiec,9,7,160,14,151.2,572168,STRETCH500
2019,lipiec,9,8,160,14,148.4,572169,STRETCH500
2019,lipiec,9,9,160,14,145.6,572170,STRETCH500
2019,lipiec,9,10,160,14,151.2,572171,STRETCH500
2019,lipiec,9,11,160,14,153.6,572172,STRETCH500
2019,lipiec,9,12,160,14,151.2,572173,STRETCH500
2019,lipiec,9,13,160,14,148.4,572174,STRETCH500
2019,lipiec,10,14,160,14,140,572175,STRETCH500
2019,lipiec,10,15,160,14,142.4,572176,STRETCH500
2019,lipiec,11,1,160,14,140,572177,STRETCH500
2019,lipiec,11,2,160,14,154,572178,STRETCH500
2019,lipiec,11,3,160,14,142.8,572179,STRETCH500
2019,lipiec,11,4,160,14,151.2,572180,STRETCH500
2019,lipiec,11,5,160,14,137.2,572181,STRETCH500
2019,lipiec,11,6,160,14,134.4,572182,STRETCH500
2019,lipiec,11,7,160,12,163.2,572183,B500SP
2019,lipiec,11,8,160,12,153.6,572184,B500SP
2019,lipiec,11,9,160,12,146.4,572185,B500SP
2019,lipiec,12,10,160,12,148.8,572186,B500SP
2019,lipiec,12,11,160,12,144,572187,B500SP
2019,lipiec,12,12,160,12,148.8,572188,B500SP
2019,lipiec,12,13,160,12,146.4,572189,B500SP
2019,lipiec,12,14,160,12,153.6,572190,B500SP
2019,lipiec,12,15,160,12,144,572191,B500SP
2019,lipiec,12,16,160,12,160.8,572192,B500SP
2019,lipiec,12,17,160,14,134.4,572193,STRETCH500
2019,lipiec,12,18,160,14,148.4,572194,STRETCH500
2019,lipiec,12,19,160,14,154,572195,STRETCH500
2019,lipiec,12,20,160,14,146.1,572196,STRETCH500
2019,lipiec,12,1,160,14,151.2,572197,S235JR
2019,lipiec,12,2,160,14,148.4,572198,S235JR
2019,lipiec,12,3,160,14,148.4,572199,S235JR
2019,lipiec,12,4,160,14,145.6,572200,S235JR
2019,lipiec,12,5,160,14,154,572201,S235JR
2019,lipiec,12,6,160,14,145.6,572202,S235JR
2019,lipiec,12,7,160,14,148.4,572203,S235JR
2019,lipiec,12,8,160,12,148.8,572204,B500B
2019,lipiec,12,9,160,12,151.2,572205,B500B
2019,lipiec,12,10,160,12,144,572206,B500B
2019,lipiec,12,11,160,12,146.4,572207,B500B
2019,lipiec,12,12,160,12,144,572208,B500B
2019,lipiec,12,13,160,12,153.6,572209,B500B
2019,lipiec,12,14,160,12,146.4,572210,B500B
2019,lipiec,12,15,160,12,148.8,572211,B500B
2019,lipiec,12,16,160,12,144,572212,B500B
2019,lipiec,12,17,160,12,141.6,572213,B500B
2019,lipiec,12,18,160,12,146.4,572214,B500B
2019,lipiec,12,19,160,12,151.2,572215,B500B
2019,lipiec,12,20,160,12,148.4,572216,B500B
2019,lipiec,13,1,160,12,143.8,572217,B500SP
2019,lipiec,13,2,160,12,144,572218,B500SP
2019,lipiec,13,3,160,12,144,572219,B500SP
2019,lipiec,13,4,160,12,153.1,572220,B500SP
2019,lipiec,13,1,160,12,144,572221,C7D
2019,lipiec,13,2,160,12,158.4,572222,C7D
2019,lipiec,13,3,160,12,144,572223,S235JR
2019,lipiec,13,4,160,12,156,572224,S235JR
2019,lipiec,13,5,160,12,136.8,572225,S235JR
2019,lipiec,13,6,160,12,137.8,572226,S235JR
2019,lipiec,13,1,160,12,141.6,572227,B500B
2019,lipiec,13,2,160,12,153.6,572228,B500B
2019,lipiec,13,3,160,12,143.1,572229,B500B
2019,lipiec,13,1,160,12,155.8,572230,1018
2019,lipiec,13,2,160,12,146.4,572231,1018
2019,lipiec,13,3,160,12,146.4,572232,1018
2019,lipiec,13,4,160,12,156,572233,1018
2019,lipiec,13,5,160,12,148.8,572234,1018
2019,lipiec,13,6,160,10,144,572235,S355JR
2019,lipiec,13,7,160,10,152,572236,S355JR
2019,lipiec,13,8,160,12,148.8,572237,C17C
2019,lipiec,13,9,160,10,150.4,572238,S235J2+N
2019,lipiec,13,10,160,12,146,572239,S235J2+N
2019,lipiec,13,1,160,12,146.4,572240,B500SP
2019,lipiec,13,2,160,12,156,572241,B500SP
2019,lipiec,13,3,160,12,144,572242,B500SP
2019,lipiec,14,4,160,12,140.6,572243,B500SP
2019,lipiec,14,1,160,12,144,572244,30MnB4
2019,lipiec,14,2,160,12,144,572245,30MnB4
2019,lipiec,14,3,160,12,158.4,572246,30MnB4
2019,lipiec,14,4,160,12,148.8,572247,30MnB4
2019,lipiec,14,5,160,12,153.6,572248,30MnB4
2019,lipiec,14,6,160,12,153.6,572249,30MnB4
2019,lipiec,14,7,160,12,148.8,572250,30MnB4
2019,lipiec,14,8,160,10,136,572251,30MnB4
2019,lipiec,14,1,160,12,144,572252,B500SP
2019,lipiec,14,2,160,12,148.8,572253,B500SP
2019,lipiec,14,3,160,12,148.8,572254,B500SP
2019,lipiec,14,4,160,12,146.4,572255,B500SP
2019,lipiec,14,5,160,12,153.6,572256,B500SP
2019,lipiec,14,6,160,12,148.8,572257,B500SP
2019,lipiec,14,7,160,12,151.2,572258,B500SP
2019,lipiec,14,8,160,12,148.8,572259,B500SP
2019,lipiec,14,9,160,12,151.2,572260,B500SP
2019,lipiec,14,10,160,12,144,572261,B500SP
2019,lipiec,14,11,160,12,153.6,572262,B500SP
2019,lipiec,14,12,160,12,146.4,572263,B500SP
2019,lipiec,14,13,160,12,151.2,572264,B500SP
2019,lipiec,14,14,160,12,144,572265,B500SP
2019,lipiec,14,15,160,12,151.2,572266,B500SP
2019,lipiec,14,16,160,12,148.8,572267,B500SP
2019,lipiec,14,17,160,12,151.2,572268,B500SP
2019,lipiec,14,18,160,12,148.8,572269,B500SP
2019,lipiec,14,19,160,12,148.8,572270,B500SP
2019,lipiec,14,20,160,12,145.2,572271,B500SP
2019,lipiec,15,1,160,12,146.4,572272,S235JR-Si
2019,lipiec,15,2,160,12,156,572273,C7D
2019,lipiec,15,3,160,12,148.8,572274,C7D
2019,lipiec,15,4,160,12,153.6,572275,C7D
2019,lipiec,15,5,160,12,144,572276,1006
2019,lipiec,15,6,160,"10,6",150.52,572277,C9D
2019,lipiec,15,7,160,12,148.8,572278,S235JR
2019,lipiec,15,8,160,12,151.2,572279,S235JR
2019,lipiec,15,9,160,10,139.8,572280,S235JR
2019,lipiec,15,10,160,12,143.6,572281,S235JR
2019,lipiec,15,1,160,12,150.4,572282,B500SP
2019,lipiec,15,2,160,12,146.4,572283,B500SP
2019,lipiec,15,3,160,12,156,572284,B500SP
2019,lipiec,15,4,160,12,140.4,572285,B500SP
2019,lipiec,15,1,160,12,141.6,572286,B500SP
2019,lipiec,15,2,160,12,148.8,572287,B500SP
2019,lipiec,15,3,160,12,156,572288,B500SP
2019,lipiec,15,4,160,12,148.8,572289,B500SP
2019,lipiec,15,5,160,12,151.2,572290,B500SP
2019,lipiec,15,6,160,12,146.4,572291,B500SP
2019,lipiec,15,7,160,12,146.4,572292,B500SP
2019,lipiec,15,8,160,12,148.8,572293,B500SP
2019,lipiec,15,9,160,12,153.6,572294,B500SP
2019,lipiec,15,10,160,12,146.4,572295,B500SP
2019,lipiec,15,11,160,12,156,572296,B500SP
2019,lipiec,15,12,160,12,146.4,572297,B500SP
2019,lipiec,15,13,160,12,146.4,572298,B500SP
2019,lipiec,15,14,160,12,151.2,572299,B500SP
2019,lipiec,15,15,160,12,151.2,572300,B500SP
2019,lipiec,15,16,160,12,151.2,572301,B500SP
2019,lipiec,16,17,160,12,144,572302,B500SP
2019,lipiec,16,18,160,12,153.6,572303,B500SP
2019,lipiec,16,19,160,12,146.4,572304,B500SP
2019,lipiec,16,20,160,12,150.8,572305,B500SP
2019,lipiec,16,1,160,12,151.2,572306,B500SP
2019,lipiec,16,2,160,12,146.4,572307,B500SP
2019,lipiec,16,3,160,12,151.2,572308,B500SP
2019,lipiec,16,4,160,12,151.2,572309,B500SP
2019,lipiec,16,5,160,12,148.8,572310,B500SP
2019,lipiec,16,6,160,12,153.6,572311,B500SP
2019,lipiec,16,7,160,12,144,572312,B500SP
2019,lipiec,16,8,160,12,156,572313,B500SP
2019,lipiec,16,9,160,12,153.6,572314,B500SP
2019,lipiec,16,10,160,12,148.8,572315,B500SP
2019,lipiec,16,11,160,12,153.6,572316,B500SP
2019,lipiec,16,12,160,12,151.2,572317,B500SP
2019,lipiec,16,13,160,14,148.8,572318,S235JR
2019,lipiec,16,14,160,14,151.2,572319,S235JR
